domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
rightofway,acquisition_request,requesting_unit_code,requesting_unit_code,Requesting Unit Code,STRING,,,,"^[A-Z0-9]{2,10}$",transactional_data,Organizational unit code of the NCDOT division or department requesting the acquisition.,NCDOT Organizational Structure
rightofway,acquisition_request,requesting_unit_name,requesting_unit_name,Requesting Unit Name,STRING,,,,,transactional_data,Name of the NCDOT division or department requesting the acquisition.,NCDOT Organizational Structure
rightofway,acquisition_request,required_by_date,required_by_date,Required By Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Hard deadline date by which the right-of-way must be acquired for project construction to proceed.,NCDOT Project Management Standards
rightofway,acquisition_request,right_of_entry_required_flag,right_of_entry_required_flag,Right of Entry Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,"Indicates whether right of entry authorization is required for survey, testing, or preliminary work before acquisition.",NCGS Chapter 136
rightofway,acquisition_request,route_number,route_number,Route Number,STRING,,,,,transactional_data,Highway or route number where the right-of-way is required.,NCDOT Route Numbering System
rightofway,acquisition_request,route_type,route_type,Route Type,STRING,,,,interstate|us_highway|nc_highway|secondary_road|local_road,transactional_data,Classification of the route requiring right-of-way acquisition.,AASHTO Route Classification
rightofway,acquisition_request,sap_re_contract_number,sap_re_contract_number,SAP Real Estate (RE) Contract Number,STRING,,,,"^[A-Z0-9]{8,20}$",transactional_data,SAP Real Estate module contract number associated with this acquisition request for financial and property tracking.,SAP RE Module Standards
rightofway,acquisition_request,sap_wbs_element,sap_wbs_element,SAP Work Breakdown Structure (WBS) Element,STRING,,,,"^[A-Z0-9\.\-]{8,24}$",transactional_data,SAP Work Breakdown Structure element for cost allocation and project tracking of this acquisition.,SAP PS Module Standards
rightofway,acquisition_request,section_106_clearance_status,section_106_clearance_status,Section 106 Clearance Status,STRING,,,,not_started|in_progress|no_historic_properties|no_adverse_effect|adverse_effect_resolved|moa_executed|pending,transactional_data,Status of Section 106 historic preservation review and clearance with SHPO.,National Historic Preservation Act Section 106
rightofway,acquisition_request,section_404_permit_required_flag,section_404_permit_required_flag,Section 404 Permit Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether a Section 404 wetlands permit from USACE is required for this acquisition and project.,Clean Water Act Section 404
rightofway,acquisition_request,special_provisions_notes,special_provisions_notes,Special Provisions Notes,STRING,,,,,transactional_data,"Additional notes documenting special provisions, conditions, or requirements for this acquisition request.",NCDOT ROW Documentation Standards
rightofway,acquisition_request,stip_number,stip_number,State Transportation Improvement Program (STIP) Number,STRING,,,,"^[A-Z]{1,2}-\d{4,6}$",transactional_data,Reference number from the State Transportation Improvement Program identifying the funded project.,FHWA STIP Requirements
rightofway,acquisition_request,survey_required_flag,survey_required_flag,Survey Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether boundary survey work is required to define the right-of-way limits.,NCDOT Survey Standards
rightofway,acquisition_request,temporary_construction_easement_flag,temporary_construction_easement_flag,Temporary Construction Easement Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether temporary construction easements are included in this acquisition request.,NCDOT ROW Standards
rightofway,acquisition_request,tip_number,tip_number,Transportation Improvement Program (TIP) Number,STRING,,,,"^[A-Z0-9\-]{6,20}$",transactional_data,Reference number from the regional Transportation Improvement Program for MPO or RPO projects.,FHWA TIP Requirements
rightofway,acquisition_request,title_search_required_flag,title_search_required_flag,Title Search Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether a title search and examination is required for the properties being acquired.,NCDOT ROW Title Standards
rightofway,acquisition_request,total_area_required_acres,total_area_required_acres,Total Area Required in Acres,"DECIMAL(12,4)",,,,"^\d{1,8}\.\d{1,4}$",transactional_data,Total land area in acres required to be acquired across all parcels for this request.,NCDOT ROW Standards
rightofway,acquisition_request,total_parcels_required,total_parcels_required,Total Parcels Required,INT,,,,"^\d{1,5}$",transactional_data,Total number of individual parcels or properties that need to be acquired for this request.,NCDOT ROW Management Standards
rightofway,acquisition_request,utility_relocation_required_flag,utility_relocation_required_flag,Utility Relocation Required Flag,BOOLEAN,,,,^(true|false)$,transactional_data,Indicates whether utility infrastructure relocation is required within the right-of-way being acquired.,NCDOT Utility Accommodation Standards
rightofway,acquisition_status,acquisition_status_id,acquisition_status_id,Acquisition Status Identifier,BIGINT,Y,,,,reference_data,Unique identifier for the acquisition status code. Primary key for the acquisition status reference table.,NCDOT Data Management Standards
rightofway,acquisition_status,allows_modification,allows_modification,Modification Allowed Indicator,BOOLEAN,,,,true|false,reference_data,Indicates whether acquisition details can be modified when in this status. Controls data editing permissions based on lifecycle stage.,NCDOT Data Change Management Policy
rightofway,acquisition_status,allows_payment,allows_payment,Payment Allowed Indicator,BOOLEAN,,,,true|false,reference_data,Indicates whether payment to property owners can be processed when an acquisition is in this status. Controls financial transaction authorization.,NCDOT Financial Controls Policy
rightofway,acquisition_status,approval_level,approval_level,Approval Level,STRING,,,,none|supervisor|manager|director|executive|board,reference_data,The organizational level required to approve transition to this status. Defines the authority level needed for status changes.,NCDOT Delegation of Authority Policy
rightofway,acquisition_status,created_date,created_date,Created Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,Date when this status code record was originally created in the system. Supports audit trail and historical tracking.,NCDOT Audit Standards
rightofway,acquisition_status,display_color_code,display_color_code,Display Color Code,STRING,,,,^#[0-9A-Fa-f]{6}$,reference_data,"Hexadecimal color code used for visual representation of this status in dashboards and reports (e.g., #00FF00 for approved, #FF0000 for cancelled).",NCDOT Dashboard Design Standards
rightofway,acquisition_status,display_order,display_order,Display Order Sequence,INT,,,,,reference_data,Numeric value controlling the sort order for displaying status codes in user interfaces and reports. Lower numbers appear first.,NCDOT UI/UX Standards
rightofway,acquisition_status,document_types_required,document_types_required,Required Document Types,STRING,,,,,reference_data,"Comma-separated list of document types that must be provided when an acquisition reaches this status (e.g., appraisal, title report, environmental clearance).",NCDOT ROW Documentation Standards
rightofway,acquisition_status,effective_date,effective_date,Effective Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,Date when this status code became active and available for use in the system. Supports temporal tracking of reference data changes.,NCDOT Data Governance Policy
rightofway,acquisition_status,escalation_days,escalation_days,Escalation Days Threshold,INT,,,,,reference_data,Number of days after which an acquisition in this status should be escalated to management attention if not progressed. Supports proactive management.,NCDOT Project Management Standards
rightofway,acquisition_status,expiration_date,expiration_date,Expiration Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,Date when this status code was or will be retired from active use. Null indicates the status is currently active with no planned retirement.,NCDOT Data Governance Policy
rightofway,acquisition_status,federal_reporting_code,federal_reporting_code,Federal Reporting Code,STRING,,,,"^[A-Z0-9]{1,10}$",reference_data,Code used for reporting acquisition status to federal agencies such as FHWA. Maps internal status to federal reporting requirements.,FHWA (Federal Highway Administration) Reporting Requirements
rightofway,acquisition_status,icon_name,icon_name,Icon Name,STRING,,,,,reference_data,Name or identifier of the icon used to represent this status in user interfaces. References standard icon library.,NCDOT UI Component Library
rightofway,acquisition_status,impacts_project_schedule,impacts_project_schedule,Project Schedule Impact Indicator,BOOLEAN,,,,true|false,reference_data,Indicates whether acquisitions in this status are considered critical path items that could impact overall project schedule if delayed.,NCDOT Project Scheduling Standards
rightofway,acquisition_status,is_active,is_active,Active Status Indicator,BOOLEAN,,,,true|false,reference_data,Indicates whether this status code is currently active and available for use in new acquisitions. Inactive statuses are retained for historical reference only.,NCDOT Data Governance Policy
